track_name,streams,artist_names,uri,source,peak_rank,rank,previous_rank,weeks_on_chart
Teddy Bear,56469,NCT DREAM,spotify:track:4j8hB6XdIYspmYbFsBk1DD,SM Entertainment,173,173,-1,1
Teeth,196264,5 Seconds of Summer,spotify:track:26wLOs3ZuHJa2Ihhx6QIE6,UMGRI Interscope,98,98,-1,4
Telepathy,542897,BTS,spotify:track:2FVpOsjT1iquZ3SpCjZ9Ne,BIGHIT MUSIC,32,32,-1,6
Telephone,208898,"EXO-SC, 10CM",spotify:track:3w9MT2mq3A5HnDHq7bzloT,SM Entertainment,75,75,-1,3
Tell Ur Girlfriend,373539,Lay Bankz,spotify:track:3lMzT16MjAKKXF7pSZn13B,"Artist Partner Group, Inc.",151,151,-1,2
Tempo,497540,EXO,spotify:track:3RqZIrpndez8Iu5J5BsmnV,SM Entertainment,6,66,66,23
Ten Years Later (เพลงประกอบภาพยนตร์ เพราะเราคู่กัน The Movie),340927,WIN METAWIN,spotify:track:1NVyrOAoq5N07oBRgf4Q0R,GMM Music Public Company Limited,85,85,-1,6
Thai Tea,324422,"Benjamin Varney, Mintra A.",spotify:track:24rdT3Sknu1E4o5LqPeyBe,Rats Records,103,103,-1,6
Thank You Come Again,208513,BamBam,spotify:track:2TzzuP16s181AccGrXcDu7,Abyss Company,181,181,-1,1
That That (prod.&feat. SUGA of BTS),1745152,"PSY, SUGA",spotify:track:5oH4DQAuu1J1800RzUsBWa,P NATION,2,2,-1,7
That's Hilarious,429097,Charlie Puth,spotify:track:1jIMjbzcGCcCQn5iMu9CUc,Atlantic Records,136,136,-1,7
That's What I Like,9619003,Bruno Mars,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,Atlantic Records,40,63,-1,101
That's okay,106207,D.O.,spotify:track:2Ghu1DdMwxS3VAyB7i38Wo,SM Entertainment,78,78,-1,2
That’s So True,2482679,Gracie Abrams,spotify:track:7ne4VBA60CxGM75vw0EYad,"Gracie Abrams, under exclusive license to Interscope Records",28,28,-1,7
The Archer,316785,Taylor Swift,spotify:track:3Y7MHz19qCg1Pkxridtu1k,Taylor Swift,34,34,-1,5
The Astronaut,25251650,Jin,spotify:track:0h7QMc9ZRzA9QJrbEHytn2,BIGHIT MUSIC,2,2,-1,75
The Birthday Party,45263,The 1975,spotify:track:3qZwJ1SiY32JW70JqgiFbY,Polydor Records,194,194,-1,1
The Bones,79829,Maren Morris,spotify:track:3npzogdOEiVsieXmmhBepL,Columbia Nashville,148,148,-1,3
The Box,2141470,Roddy Ricch,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Atlantic Records,66,66,-1,27
The Emptiness Machine,239745,Linkin Park,spotify:track:2PnlsTsOTLE5jnBnNe2K0A,Warner Records,151,151,-1,1
The Feels,2723004,TWICE,spotify:track:1qE8DOtw7zdXHMgZm20eLM,Republic Records - TWICE,16,16,-1,27
The First Snow,587251,EXO,spotify:track:2VNpT9fRk1kyksT0S4coZR,SM Entertainment,61,61,-1,3
The Happiest Girl,2934589,BLACKPINK,spotify:track:7AdGloF1UHKe1vAZPbqIXH,YG Entertainment,4,4,-1,13
The Joker And The Queen (feat. Taylor Swift),217420,"Ed Sheeran, Taylor Swift",spotify:track:6N1K5OVVCopBjGViHs2IvP,Atlantic Records UK,101,101,-1,3
The London (feat. J. Cole & Travis Scott),126544,"Young Thug, J. Cole, Travis Scott",spotify:track:7DcvwMAiqKJQD1rrdfxSDx,300 Entertainment/Atl,139,139,-1,4
The Man,381035,Taylor Swift,spotify:track:3RauEVgRgj1IuWdJ9fDs70,Taylor Swift,22,22,-1,4
The Middle,197049,"Zedd, Maren Morris, Grey",spotify:track:09IStsImFySgyp0pIQdqAc,UMGRI Interscope,7,117,117,56
The Other Side (from Trolls World Tour),44268,"SZA, Justin Timberlake",spotify:track:463PQggkmk5tTw8ug0ahOX,RCA Records Label,198,198,-1,1
The Other Side Of Paradise,817624,Glass Animals,spotify:track:0rRjGruFonCGOt0S5zAJNQ,Wolf Tone,57,57,-1,10
"The Plan - From the Motion Picture ""TENET""",55802,Travis Scott,spotify:track:551xyaSJsg8hILXFq9JdST,"Warner Bros. Entertainment, Inc.",187,187,-1,1
The Planet,6773636,BTS,spotify:track:4IJsVXbSeGPUrgwpVoHmlg,BIGHIT MUSIC,1,1,-1,5
The Rainy Night,108409,NCT 127,spotify:track:0AY4qmK5YRpqSpGsnjskDK,SM Entertainment,70,70,-1,1
The Story,200224,DOYOUNG,spotify:track:1RgojDREKMLTMyhhD66LWj,SM Entertainment,200,200,-1,1
The Tortured Poets Department,247637,Taylor Swift,spotify:track:3NMrVbIVWT3fPXBj0rNDKG,Taylor Swift,93,93,-1,1
"The Trouble is..ปัญหาของฉัน - From ""หนึ่งในร้อย""",8432129,Violette Wautier,spotify:track:2OULHL0yM3KbaHC1vlTffC,Chandelier Music,11,11,-1,12
The Truth Untold (feat. Steve Aoki),84297,"BTS, Steve Aoki",spotify:track:48XfojJC87VKLlUotYV0Gm,BIGHIT MUSIC,3,136,-1,22
The Weekend,3038401,"88rising, BIBI",spotify:track:5q3LwAHTqo9d3rET2EA9Nq,88rising Music,7,7,-1,27
The Weekend - MILLI Remix,6096468,"88rising, BIBI, MILLI",spotify:track:1XVQu6SXMMEJ3nc9BOGhgk,88rising Music,11,11,-1,36
Therapist,14546248,PUN,spotify:track:42NFq86YCRMnV10M7lihzk,Universal Music (Thailand) Ltd.,61,61,-1,54
Therapist - Remix,1051999,"PUN, Percy, Trilogy",spotify:track:4kWRl77Ty5SYYZcavwDhL6,Universal Music (Thailand) Ltd.,134,134,-1,6
There's No Way (feat. Julia Michaels),202089,"Lauv, Julia Michaels",spotify:track:2hnxrRNzF74mdDzpQZQukQ,Lauv,29,160,-1,19
There's Nothing Holdin' Me Back,149895,Shawn Mendes,spotify:track:7JJmb5XwzOO8jgpou264Ml,Island Records,25,177,-1,39
Therefore I Am,1357365,Billie Eilish,spotify:track:54bFM56PmE4YLRnqpW6Tha,Darkroom/Interscope Records,28,28,-1,13
Thick And Thin,37865,LANY,spotify:track:3D110t9ctcoOoylXsc3iR8,Polydor Records,46,182,-1,8
Think About You,91117,"Kygo, Valerie Broussard",spotify:track:3Kuu5vASpXK8oRsxOvau6P,Kygo,92,92,-1,3
Thinking out Loud,30738,Ed Sheeran,spotify:track:1Slwb6dOYkBlWal1PGtnNg,Atlantic Records UK,87,143,-1,35
Thirsty,490972,aespa,spotify:track:6nICBdDevG4NZysIqDFPEa,SM Entertainment / Warner Records,113,113,-1,3
This City Won’t Be Lonely Anymore,46564,Three Man Down,spotify:track:6gv5tHmAlWokKWCe8NZCty,GMM Music Public Company Limited,194,194,-1,1
This Feeling,449845,"The Chainsmokers, Kelsea Ballerini",spotify:track:4NBTZtAt1F13VvlSKe6KTl,Disruptor Records/Columbia,19,111,-1,31
This Love (Taylor’s Version),184042,Taylor Swift,spotify:track:4d1CG5ei1E2vGbvmgf5KKv,Taylor Swift,62,62,-1,2
This Time,94306,Jeff Bernat,spotify:track:07tYyJZJyu7SYYG4EWKkGS,Jeff Bernat,180,180,-1,2
Thot Shit,41536,Megan Thee Stallion,spotify:track:5zNW5ARjYhJQJz1AChP33n,300 Entertainment,200,200,-1,1
Thru These Tears,106924,LANY,spotify:track:7GbAp0HKPQW7WnFJAzMoRk,Polydor Records,15,168,-1,25
Thunderous,403220,Stray Kids,spotify:track:3XHJUG5I2zYqOEmEZUX68n,Republic Records - Stray Kids,83,83,-1,7
Thursday's Child Has Far To Go,56913,TOMORROW X TOGETHER,spotify:track:04CHEoMbrLOiX8co3EG5dO,Republic Records - TXT,188,188,-1,1
Tick Tock,45873,DAY6,spotify:track:4SYo5SpfduhCqibT8XUHaJ,Republic Records - DAY6,186,186,-1,1
Tiger Inside,433766,SuperM,spotify:track:2TENPSXQkWNgEFxmi4PRWE,SM Entertainment/Capitol Records,56,56,-1,5
Time - Edit,76347,NF,spotify:track:1gZFRYcPz3wKevEaNYRwfW,NF Real Music,176,176,-1,2
Time Zone,938109,Three Man Down,spotify:track:2usM29GjnReuh6Xxj8NQQc,GMM Music Public Company Limited,58,58,-1,14
Tip Toe,27167545,HYBS,spotify:track:0MJ5wKsPEeihONNfugHGy7,JUICEY,24,24,-1,81
To Die For,260119,Sam Smith,spotify:track:2ZTYlnhhV1UAReg7wIGolx,PLG - Capitol,82,82,-1,4
To My World,46547,PRODUCE X 101,spotify:track:2uP6mAdUqgClj5TFEByohQ,Genie Music Corporation,127,127,-1,1
To the Bone,672791,Pamungkas,spotify:track:3pCt2wRdBDa2kCisIdHWgF,Mas Pam Records,108,108,-1,7
Todo De Ti,44767,Rauw Alejandro,spotify:track:5RwV8BvLfX5injfqYodke9,Sony Music Latin/Duars Entertainment,159,159,-1,1
Tomboy,2505992,Destiny Rogers,spotify:track:5Ti3fqGTfjUsSdylFNy0Ng,Not specified,26,26,-1,23
Tonight (I Wish I Was Your Boy),113911,The 1975,spotify:track:3AQrryq4mc956K3RtLZAFo,Polydor Records,113,113,-1,2
Too Good At Goodbyes,973914,Sam Smith,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,PLG - Capitol,1,105,-1,99
Too Sad to Dance,2839339,Jung Kook,spotify:track:3bNNvJA7hsGw0wSpGkfOBm,BIGHIT MUSIC,12,12,-1,11
Too Sweet,12796288,Hozier,spotify:track:19XpFsce28aByvCC4g89tJ,Rubyworks / Universal-Island Records Ltd,11,11,-1,33
Toosie Slide,2020746,Drake,spotify:track:466cKvZn1j45IpxDdYZqdA,OVO,34,34,-1,19
Tot Musica,168180,Ado,spotify:track:5hL1l3xsH0ZyKl8yUI6woj,Universal Music LLC,151,151,-1,2
Touch,5439947,KATSEYE,spotify:track:6aJn7Cst74cj4lNIiPRgav,HYBE/Geffen,48,48,-1,20
Toxic,283185,BoyWithUke,spotify:track:2gQPv5jvVPqU2a9HhMNO1v,Republic Records,132,132,-1,5
Trampoline,100251,SHAED,spotify:track:0lsRatBUs9HNIZAmoGABzk,Photo Finish Records,119,119,-1,4
Trampoline (with ZAYN),570131,"SHAED, ZAYN",spotify:track:1iQDltZqI7BXnHrFy4Qo1k,Photo Finish Records,65,65,-1,9
Treasure,139598,"Percy, YUNGTARR",spotify:track:0QASGt3ZHaxXAdpW0PX9oV,dhavision,192,192,-1,1
Treat You Better,179927,Shawn Mendes,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,Island Records,129,167,-1,17
Trick or Treat,197560,4EVE,spotify:track:026cQbdJ3jyvsriVKWixrO,"TPOP INCORPORATION Co.,Ltd.",101,101,-1,3
Trigger,196383,"Major Lazer, Khalid, Death Stranding: Timefall, Diplo",spotify:track:0Z26mbSHJ1dkUu7g9DDgif,"Right Hand Music Group, LLC/RCA Records",139,139,-1,4
Trivia 轉 : Seesaw,25341,BTS,spotify:track:1ZPpGPko8oULTmi34rozMh,BIGHIT MUSIC,27,189,-1,5
Troll (Feat. DEAN),51240,"IU, DEAN",spotify:track:64P4md3mdMM8Dog2aThmzj,EDAM Entertainment,174,174,-1,1
"Trust Again - Inspired by ""Raya and The Last Dragon""",49214,"Raisa, Yonnyboii, Matthaios, SPRITE",spotify:track:6XDfioly4ZYDHxQFppvPjK,Walt Disney Records,179,179,-1,1
Truth Hurts,245784,Lizzo,spotify:track:5qmq61DAAOUaW8AUo8xKhh,Nice Life/Atlantic,169,169,-1,7
Try Again,1230806,"JAEHYUN, d.ear",spotify:track:4Sav8RLaXMBpTZX6xNPj0K,SM Entertainment,69,69,-1,13
Tsuki - พระจันทร์,356392,LANDOKMAI,spotify:track:5ykMYZvOASxQrj756r9UXx,What The Duck,154,154,-1,5
Turn Back Time,354529,WayV,spotify:track:4aHqVuUrfYMPro2bqn5Fse,LABEL V,51,51,-1,4
Tusa,86234,"KAROL G, Nicki Minaj",spotify:track:7k4t7uLgtOxPwTpFmtJNTY,TUSA - Karol G & Nicki Minaj,193,193,-1,2
Two,309393,GOT7,spotify:track:3aAgLPtl0SMPmrY6go45pe,WM Korea,91,91,-1,4
Typa Girl,8242684,BLACKPINK,spotify:track:0L8LOav65XwLjCLS11gNPD,YG Entertainment,3,3,-1,37
U,436765,TREASURE,spotify:track:5NIHhuAdsaZHmGeEoHiGY7,YG Entertainment,64,64,-1,5
U GOT IT,352691,GOT U,spotify:track:0T8N2JbOvBjwoMH5XlxhkW,Genie Music Corporation,62,62,-1,7
U GOT IT - X1 Version,44391,X1,spotify:track:4HmPiO9GElc8ultwqFbUbH,Genie Music Corporation,162,162,-1,1
U Sick Achoo,52285,TangBadVoice,spotify:track:2AtQVsrN4AhdWHOSdf0sxs,TangBadVoice,173,173,-1,1
U+Me=LOVE,56531,7 LOVE Minutes,spotify:track:4QhyAyETegMHHuV1j0hAPj,Genie Music Corporation,139,139,-1,1
UGH!,323360,BTS,spotify:track:1aKuG1GG76xPLUkjBbQo3W,BIGHIT MUSIC,34,34,-1,3
UN Village,141203,BAEKHYUN,spotify:track:0WSTInLqMrT9po0LAHpZCJ,SM Entertainment,71,71,-1,3
UNFORGIVEN (feat. Nile Rodgers),1456320,"LE SSERAFIM, Nile Rodgers",spotify:track:51vRumtqbkNW9wrKfESwfu,SOURCE MUSIC,51,51,-1,7
UNKNOWN,315200,NCT DREAM,spotify:track:4uagvpI1cLBr4CX6lKItFG,SM Entertainment,184,184,-1,2
UP - KARINA Solo,7570051,aespa,spotify:track:5sjnkOfTLCLNfkkchI2re2,SM Entertainment,8,8,-1,13
Uh-Oh,698852,(G)I-DLE,spotify:track:1OBb2wZMXKNmtdyyejLIyL,Universal Music LLC,40,40,-1,14
Umpah Umpah,90470,Red Velvet,spotify:track:5qSoW3ewNlhRN3FNZPmVns,SM Entertainment,113,113,-1,2
Unbreakable,51983,WayV,spotify:track:3rirsQT0AxJ2SDzHDPnvr6,LABEL V,165,165,-1,1
Unconditional,2959307,JAEHYUN,spotify:track:4j0W96NZvBFqwIyhCb9uGX,SM Entertainment,36,36,-1,9
Undecided,183852,Chris Brown,spotify:track:7uiBocndm12aKbsdnQ3Scx,Chris Brown Entertainment/RCA Records,85,85,-1,6
Under The Influence,3149282,Chris Brown,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown Entertainment/RCA Records,91,91,-1,26
Underneath the Tree,164691,Kelly Clarkson,spotify:track:3nAp4IvdMPPWEH9uuXFFV5,RCA Records Label,156,156,-1,3
Undrunk,80150,FLETCHER,spotify:track:5SHhPFh68OhUmuRPymKX9d,Capitol Records,123,123,-1,3
Unholy (feat. Kim Petras),5647458,"Sam Smith, Kim Petras",spotify:track:3nqQXoyQOWXiESFLlDF1hG,Capitol Records UK / EMI,34,34,-1,30
Universe (Let's Play Ball),463835,NCT U,spotify:track:6hHrPwQYGp9kPL7xLZviBS,SM Entertainment,50,50,-1,5
Until I Found You,5811615,Stephen Sanchez,spotify:track:6VhuP99TE6gYNQRJIlAWFD,Republic Records,24,24,-1,34
Until I Found You (with Em Beihold) - Em Beihold Version,10989240,"Stephen Sanchez, Em Beihold",spotify:track:1Y3LN4zO1Edc2EluIoSPJN,Republic Records,35,35,-1,56
Up,897088,Cardi B,spotify:track:1M4OcYkxAtu3ErzSgDEfoi,Atlantic Records,98,98,-1,15
Up All Night,411257,Khalid,spotify:track:1mpD5Q8IM32I4bF6eCpU74,"Right Hand Music Group, LLC/RCA Records",97,97,-1,8
Up to You (feat. NCT DREAM),60536,"PRETTYMUCH, NCT DREAM",spotify:track:58LUjGxK8NF8VD7KxRvONb,Syco Music,103,103,-1,1
Up!,71396,Kep1er,spotify:track:6P2IZsIyNVeOl712sFg4lc,"Genie Music Corporation, Stone Music Entertainment",169,169,-1,1
Utopia,51180,Unicorn,spotify:track:7gooZXJC9D84HshVe1KYCX,Genie Music Corporation,165,165,-1,1
VACATION,52939,Tyga,spotify:track:6q2uIyLqASSpv2SIv2ehWK,Columbia/Last Kings Records,171,171,-1,1
VIBE (feat. Jimin of BTS),6503437,"TAEYANG, Jimin",spotify:track:61AZsmFB3VoJdmraMk5ZSn,THEBLACKLABEL,1,1,-1,10
VILLAIN,49822,"K/DA, Madison Beer, Kim Petras, League of Legends",spotify:track:3QSjVPObHxuAJc3E5nrjRn,Riot Games,192,192,-1,1
VROOM VROOM,166841,4EVE,spotify:track:0VMIePtO3EfeOFuXwmCw9B,"TPOP INCORPORATION Co.,Ltd.",169,169,-1,1
Vanilla,381107,LYRA,spotify:track:5kfaian8KwzTwFcHJAOt3z,Universal Music (Thailand) Ltd. JV,53,53,-1,4
Very Very Small,29054604,YOUNGOHM,spotify:track:2aOKroYzVYSkKetUpWvrkt,Youngohm,15,15,-1,110
Vibez,179841,ZAYN,spotify:track:6T6D9CIrHkALcHPafDFA6L,RCA Records Label,99,99,-1,3
Vibin,56769,YOUNGJAE,spotify:track:3nbTkTlILrKTGpjF6X8pEN,Sublime Artist Agency,138,138,-1,1
Victoria's Secret,4714390,DIAMOND MQT,spotify:track:6fON5gco8TNy1di0oBUr1Y,DIAMOND MQT,136,136,-1,35
Vigilante Shit,287269,Taylor Swift,spotify:track:1xwAWUI6Dj0WGC3KiUPN0O,Taylor Swift,67,67,-1,2
Violeta,671997,IZ*ONE,spotify:track:0ahbzg4GCq3wJzUM3cjS3N,Genie Music Corporation,28,28,-1,14
Visiting Hours,113795,Ed Sheeran,spotify:track:44V6EzbUSYgyfsNiP0FrlA,Atlantic Records UK,100,100,-1,2
VolKno (CHOI HYUN SUK x YOSHI x HARUTO Unit),240018,TREASURE,spotify:track:7BooMOppMbKhIRH6zrZUJB,YG Entertainment,102,102,-1,2
Volcano,130072,NCT U,spotify:track:6hDCyfYxpPdsPufg2ap1RH,SM Entertainment,117,117,-1,2
W.R.U,6784118,"DIAMOND MQT, Saran, SPRITE",spotify:track:3TNY1J6fOPVhiGcnMluLwL,DIAMOND MQT,69,69,-1,35
WA DA DA,1371048,Kep1er,spotify:track:0hQNbQKW2dDATH1ngj4TI6,"Genie Music Corporation, Stone Music Entertainment",60,60,-1,16
WANNABE,3295035,ITZY,spotify:track:6tCssnvTUREcperDOUTqvA,Republic Records - ITZY,6,6,-1,31
WANT,22841,TAEMIN,spotify:track:0aLG42zaidNkblhiQgJknP,SM Entertainment,182,182,-1,1
WAP (feat. Megan Thee Stallion),3529696,"Cardi B, Megan Thee Stallion",spotify:track:4Oun2ylbjFKMPTiaSbbCih,Atlantic/KSR,30,30,-1,31
WATCH YOUR STEP,1326196,BUS,spotify:track:6N1ZqtABCgsqotshwnvEk1,SONRAY MUSIC,25,25,-1,4
WAYO,346330,BANG YEDAM,spotify:track:5QiiYSr4pJMPOESQznu2IC,YG Entertainment,42,42,-1,4
WHAT WOULD YOU DO? (feat. Pink Sweat$),391771,"HONNE, Pink Sweat$",spotify:track:63CGV6P4cEYZvUgvVhZWAl,Atlantic Records UK,69,69,-1,5
WHISTLE,957009,BLACKPINK,spotify:track:6NEoeBLQbOMw92qMeLfI40,YG Entertainment,79,80,-1,84
WINK,84012,Jaonaay,spotify:track:1c3J4LNuNvUUnXmk8moHHv,Jaymidi,134,134,-1,1
WINTER FLOWER(Feat.RM),96980,"Younha, RM",spotify:track:4Eefey3uN90Abhbr47zKmC,C9 ENTERTAINMENT,147,147,-1,2
WIP WUP,2790831,"POKMINDSET, DABOYWAY, Younggu, DIAMOND MQT",spotify:track:41H5efMPWK8D8GzDSJ3Y9s,Mindset Mob,2,2,-1,14
WITHOUT YOU,47130,The Kid LAROI,spotify:track:27OeeYzk6klgBh83TSvGMA,Columbia,185,185,-1,1
WOKE UP,182709,XG,spotify:track:4keuUM29CtIWgsPRzRhXoW,XGALX,197,197,-1,1
WONDERLAND,160432,TREASURE,spotify:track:3RjiCdI7wLHDyvRplJQCig,YG Entertainment,161,161,-1,1
Wait a Minute!,1061334,WILLOW,spotify:track:0y60itmpH0aPKsFiGxmtnh,Roc Nation W Smith P&D,76,76,-1,13
Walk,3415863,NCT 127,spotify:track:78ZYPq0f3afyzdYdpTOG9C,SM Entertainment,5,5,-1,4
Walking (feat. Swae Lee & Major Lazer),48299,"88rising, Joji, Jackson Wang, Swae Lee, Major Lazer",spotify:track:1qbXrxctv75pm1lWCn6Zw3,88rising Music,162,162,-1,1
Wandered To LA (with Justin Bieber),105721,"Juice WRLD, Justin Bieber",spotify:track:1cA4wEmLkKlttS6N89LbJh,Grade A Productions/Interscope Records,179,179,-1,2
Wanted,544505,OneRepublic,spotify:track:6hLkeOMrhZ2CMLBp2of576,Mosley Music/Interscope Records,55,55,-1,7
War With Heaven,656199,keshi,spotify:track:14gmLQPNYokqB8OKxAp69f,"MARVEL/Hollywood Records, Inc./Interscope Records",46,46,-1,7
Waste It On Me (feat. BTS),182208,"Steve Aoki, BTS",spotify:track:2J0X46UkpfLlWbuCXFgDLr,"Ultra Records, LLC",8,98,-1,17
Wasted Nights,27833,ONE OK ROCK,spotify:track:7Gu1y3V8Fka7garQKGkStj,Fueled By Ramen,129,129,-1,1
Water,7532347,Tyla,spotify:track:5aIVCx5tnk0ntmdiinnYvw,FAX Records/Epic,71,71,-1,31
Watermelon Sugar,3258230,Harry Styles,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Columbia,78,78,-1,52
Waves,50499,Fiji Blue,spotify:track:6dH6NIftdswHruAjD80ZHB,Fiji Blue,196,196,-1,1
Waves (feat. Simon Dominic & Jamie),52503,"KANGDANIEL, Simon Dominic, JAMIE",spotify:track:6fXesHsuCFf80vYzDP26J5,KONNECT Ent.,188,188,-1,1
Way 2 Sexy (with Future & Young Thug),237218,"Drake, Future, Young Thug",spotify:track:0k1WUmIRnG3xU6fvvDVfRG,OVO,63,63,-1,3
Way Back Home,21064,SHAUN,spotify:track:3NxuezMdSLgt4OwHzBoUhL,DCTOM,131,181,-1,7
Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,373358,"SHAUN, Conor Maynard, Sam Feldt",spotify:track:1ZLrDPgR7mvuTco3rQK8Pk,Spinnin' Records,85,85,85,13
We Are Never Ever Getting Back Together (Taylor's Version),55742,Taylor Swift,spotify:track:5YqltLsjdqFtvqE7Nrysvs,Taylor Swift,157,157,-1,1
We Don't Talk About Bruno,184335,"Carolina Gaitán, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",spotify:track:52xJxFP6TqMuO4Yt0eOkMz,Walt Disney Records,142,142,-1,3
We Don't Talk Anymore (feat. Selena Gomez),2388894,"Charlie Puth, Selena Gomez",spotify:track:54PbBpquVfhfrwRwvjSXbI,Artist Partner,111,111,-1,41
We are Bulletproof : the Eternal,421919,BTS,spotify:track:44WLOqH7QayQOQdeUHeKUK,BIGHIT MUSIC,37,37,-1,5
We don't talk together (Prod. by SUGA),49575,"Heize, GIRIBOY",spotify:track:77dcmf2tTedc3BuOPF13Ma,Genie Music Corporation,102,102,-1,1
We're Already,436585,KIMMUSEUM,spotify:track:1kuML8BXbxGjfxQ1FkJPwI,ADA Korea,111,111,-1,9
We're Good,783851,Dua Lipa,spotify:track:1diS6nkxMQc3wwC4G1j0bh,Warner Records,68,68,-1,12
Weekend,1819067,TAEYEON,spotify:track:6cqH1q7g5GeRVQVMK1Vc7f,SM Entertainment,11,11,-1,16
Welcome To MY World (feat. nævis),859265,"aespa, nævis",spotify:track:6qVqWJxIpsabUKBILG7d6N,SM Entertainment / Warner Records,18,18,-1,3
What A Man Gotta Do,283172,Jonas Brothers,spotify:track:4wNIkl5XGiAACjFBlDWuSd,Republic Records,102,102,-1,5
What A Time (feat. Niall Horan),22946,"Julia Michaels, Niall Horan",spotify:track:5WtfUKzXircvW8l5aaVZWT,Republic Records,182,182,-1,1
What Am I,292007,Why Don't We,spotify:track:0TMGV2zMZXOILVtQLtkI3G,Atlantic Records,136,136,-1,6
What Do I Call You,248212,TAEYEON,spotify:track:3Wu4lFjkhcXxB6WWaX9gtr,SM Entertainment,94,94,-1,4
What I Like About You (feat. Theresa Rex),27719,"Jonas Blue, Theresa Rex",spotify:track:4NSW0Km5ZG60L8FthUebPJ,Positiva,189,189,-1,1
What If I Told You That I Love You,45775,Ali Gatie,spotify:track:3cqPu20DGTGUoZtbJH2Dmi,Warner Records,189,189,-1,1
What It Is (Solo Version),3393164,Doechii,spotify:track:73RbfOTJIjHzi2pcVHjeHM,Top Dawg Entertainment/Capitol Records,87,87,-1,18
"What Was I Made For? [From The Motion Picture ""Barbie""]",848248,Billie Eilish,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,Darkroom/Interscope Records,114,114,-1,5
What You Know Bout Love,2075730,Pop Smoke,spotify:track:1tkg4EHVoqnhR6iFEXb60y,Victor Victor Worldwide,52,52,-1,24
What You Waiting For,844867,JEON SOMI,spotify:track:4CoxD8tetisleUQDA7vn1B,THEBLACKLABEL,51,51,-1,10
What a life,119108,EXO-SC,spotify:track:3TfLZodlQ1TzNpdrc4KXR5,SM Entertainment,113,113,-1,3
What are you up to,275147,KANGDANIEL,spotify:track:0y2tNViyMIGWO0vhNVQaj7,KONNECT Ent.,32,32,-1,4
What do you think?,66748,Agust D,spotify:track:3i8GllbdGuwIXaVrlIoE0r,BIGHIT MUSIC,111,111,-1,1
What if…,254800,j-hope,spotify:track:1fNwwml8UcKvhfM6YEVIRh,BIGHIT MUSIC,54,54,-1,2
What is Love?,438708,TWICE,spotify:track:5Ek40FyMPprcvtyZDjqylX,Republic Records - TWICE,46,100,-1,53
What's Up Danger (with Black Caviar),20998,"Blackway, Black Caviar",spotify:track:5zsHmE2gO3RefVsPyw2e3T,Universal Records,182,182,-1,1
What’s Next,183467,Drake,spotify:track:3aQem4jVGdhtg116TmJnHz,OVO,98,98,-1,3
Wheels Up (feat. Mayzin),191106,"BamBam, Mayzin",spotify:track:5rnqEo666hoD4r0CajmrJm,Golden State Entertainment and NSMG,62,62,-1,2
When I'm With You,1700975,NCT DREAM,spotify:track:15cQVPbbwv0sZXrHRIAZeX,SM Entertainment,26,26,-1,4
When You're Gone,199687,Shawn Mendes,spotify:track:0U1W2LZVUX7qTm7dDpqxh6,Shawn Mendes LP4-5 PS/ Island,130,130,-1,3
Where Were You In The Morning?,286272,Shawn Mendes,spotify:track:376Gg7Oxo5C5jUWDWpVXeI,Island Records,32,148,-1,17
Whiplash,14355400,aespa,spotify:track:7Cnpb1vBbC46RgVyyKLH7p,SM Entertainment,5,5,-1,12
White Christmas (with V of BTS),6837707,"V, Bing Crosby",spotify:track:7134tEHq45eL6am9oVazZU,White Christmas,1,1,-1,3
White Night,147799,NCT 127,spotify:track:33txTXgQioQ5eaXc7yWd67,SM Entertainment,71,71,-1,2
Who,103757000,Jimin,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,BIGHIT MUSIC,1,1,-1,25
Who Are You (Feat. SEULGI of Red Velvet),493207,"BamBam, SEULGI",spotify:track:1IjWbIMe1uXqp9tDfC3QLL,ABYSS COMPANY,83,83,-1,6
Who Do You Love,934591,"The Chainsmokers, 5 Seconds of Summer",spotify:track:5QiNbIilmMiMBXvaAlf7lN,Disruptor Records/Columbia,28,28,-1,21
Why Not?,53924,LOONA,spotify:track:6yGQ86UppYULzTCxAWgwVN,BlockBerryCreative,166,166,-1,1
Why Why Why,115230,iKON,spotify:track:0br4r9VlPdofrWXxPorlYd,YG Entertainment,118,118,-1,2
Why?,282641,PLAVE,spotify:track:75bgkdHdg7ppBcHdLJkSBM,VLAST,174,174,-1,2
Wild Flower (with youjeen),11252680,"RM, Youjeen",spotify:track:1AZjCZSGEjlxUufFQwSszF,BIGHIT MUSIC,1,1,-1,45
Wildest Dreams (Taylor's Version),1826657,Taylor Swift,spotify:track:1Ov37jtRQ2YNAe8HzfczkL,Taylor Swift,18,18,-1,20
