track_name,streams,artist_names,uri,source,peak_rank,rank,previous_rank,weeks_on_chart,bpm,key,mode,danceability%,positiveness%,energy%,acousticness%,instrumentalness%,liveness%,speechness%,clean_track_name,clean_artist_name,youtube_title,youtube_artist,publish_date,views,likes,video_url,youtube_source,clean_title_YT
All Night (BTS World Original Soundtrack) (Pt. 3),239363,"BTS, Juice WRLD",spotify:track:70sKIAQgaVN2zWEEyOpyMZ,BIGHIT MUSIC,36,36,-1,4,120.0,F,Major,73,63,70,19,0,11,12,allnightbtsworldoriginalsoundtrackpt3,btsjuicewrld,All Night (BTS World Original Soundtrack) (Pt. 3),BTS - Topic,2023-07-01 04:00:18+00:00,4232615,107289,https://www.youtube.com/watch?v=Kjo7Q7e1faI,BTS - Topic,allnightbtsworldoriginalsoundtrackpt3
All Of The Girls You Loved Before,3410851,Taylor Swift,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,Taylor Swift,11,11,-1,15,96.0,D,Major,72,40,47,71,0,13,4,allofthegirlsyoulovedbefore,taylorswift,All Of The Girls You Loved Before,Taylor Swift - Topic,2023-03-17 04:00:13+00:00,34275988,408128,https://www.youtube.com/watch?v=HO-31CVnLes,Taylor Swift - Topic,allofthegirlsyoulovedbefore
All That I Can Do,51492,Violette Wautier,spotify:track:2sLS6qNin5F6DhkL4F3VcP,Universal Music (Thailand) Ltd. Distributed Labels,179,179,-1,1,112.0,E,Major,60,48,79,6,0,12,8,allthaticando,violettewautier,Violette Wautier - All That I Can Do (Official Music Video),Violette Wautier,2020-12-24 11:00:11+00:00,867489,20656,https://www.youtube.com/watch?v=3mNNbvyj2jw,Violette Wautier,violettewautierallthaticandoofficialmusicvideo
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),2169625,Taylor Swift,spotify:track:5enxwA8aAbwZbf5qCHORXi,Taylor Swift,6,6,-1,12,93.0,C,Major,63,20,52,27,0,9,3,alltoowell10minuteversiontaylorsversionfromthevault,taylorswift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault) (Lyric Video),TaylorSwiftVEVO,2021-11-12 05:00:31+00:00,133306026,1533521,https://www.youtube.com/watch?v=sRxrwjOtIag,TaylorSwiftVEVO,alltoowell10minuteversiontaylorsversionfromthevaultlyricvideo
All Too Well (Taylor's Version),212243,Taylor Swift,spotify:track:3nsfB1vus2qaloUdcBZvDu,Taylor Swift,78,78,-1,3,186.0,C,Major,44,13,53,2,0,23,3,alltoowelltaylorsversion,taylorswift,Taylor Swift - All Too Well (Taylor's Version) (Lyric Video),TaylorSwiftVEVO,2021-11-12 05:00:03+00:00,19228229,309911,https://www.youtube.com/watch?v=9OQBDdNHmXo,TaylorSwiftVEVO,taylorswiftalltoowelltaylorsversionlyricvideo
All Your Fault (Feat. GRAY),106513,"YUGYEOM, GRAY",spotify:track:4PP4siQamrO7i5Me9GOpqQ,"Genie Music Corporation, Stone Music Entertainment",119,119,-1,2,140.0,A#,Minor,66,56,85,16,0,10,3,allyourfaultfeatgray,yugyeomgray,유겸 (YUGYEOM) - '네 잘못이야 (All Your Fault) (Feat. GRAY)' Official Music Video [ENG/CHN],AOMGOFFICIAL,2021-06-17 09:00:00+00:00,14898299,570960,https://www.youtube.com/watch?v=VOx3OKP3nAE,AOMGOFFICIAL,yugyeomallyourfaultfeatgrayofficialmusicvideoengchn
Angel Baby,14988507,Troye Sivan,spotify:track:2m6Ko3CY1qXNNja8AlugNc,EMI Recorded Music Australia Pty Ltd,2,2,-1,90,72.0,B,Major,56,34,56,1,0,14,4,angelbaby,troyesivan,Troye Sivan - Angel Baby (Visualiser),TroyeSivanVEVO,2021-09-09 22:00:32+00:00,63285997,616467,https://www.youtube.com/watch?v=tyYwOEKKcZc,TroyeSivanVEVO,troyesivanangelbabyvisualiser
Angels Like You,50769,Miley Cyrus,spotify:track:1daDRI9ahBonbWD8YcxOIB,RCA Records Label,200,200,-1,1,122.0,F,Major,67,49,64,10,0,10,3,angelslikeyou,mileycyrus,Miley Cyrus - Angels Like You (Official Video),MileyCyrusVEVO,2021-03-08 15:00:10+00:00,195002174,1757045,https://www.youtube.com/watch?v=Y0ORhLyJWuc,MileyCyrusVEVO,mileycyrusangelslikeyouofficialvideo
Anti-Hero,7271090,Taylor Swift,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,6,6,-1,33,97.0,E,Major,64,53,64,13,0,14,5,antihero,taylorswift,Taylor Swift - Anti-Hero (Official Music Video),TaylorSwiftVEVO,2022-10-21 12:00:06+00:00,216352138,3538339,https://www.youtube.com/watch?v=b1kbLwvqugk,TaylorSwiftVEVO,taylorswiftantiheroofficialmusicvideo
Anti-Romantic,514902,TOMORROW X TOGETHER,spotify:track:44tTqUi3xi7E28QLzHVdUA,Republic Records - TXT,111,111,-1,10,143.0,C,Minor,64,21,49,5,0,7,11,antiromantic,tomorrowxtogether,Anti-Romantic,TOMORROW X TOGETHER - Topic,2021-05-31 09:02:57+00:00,55749731,1122273,https://www.youtube.com/watch?v=LYAkY8Dh9CU,TOMORROW X TOGETHER - Topic,antiromantic
Any song,2102440,ZICO,spotify:track:1iIhGHzzrzqQfuNkFI2qAn,KOZ ENTERTAINMENT,11,11,-1,20,108.0,A#,Minor,87,90,79,12,0,11,13,anysong,zico,[MV] ZICO(지코) _ Any song(아무노래),1theK (원더케이),2020-01-13 09:00:07+00:00,135980598,2048754,https://www.youtube.com/watch?v=UuV2BmJ1p_I,1theK (원더케이),mvzicoanysong
Anyone,1709176,Justin Bieber,spotify:track:31qCy5ZaophVA81wtlwLc4,RBMG/Def Jam,26,26,-1,17,116.0,D,Major,68,58,52,18,0,11,3,anyone,justinbieber,Justin Bieber - Anyone,JustinBieberVEVO,2021-01-01 05:00:08+00:00,119048946,2207506,https://www.youtube.com/watch?v=KIK3azN4w34,JustinBieberVEVO,justinbieberanyone
Apple,63204,GFRIEND,spotify:track:3jg1u32Pn1c2M5r6SAQBCC,SOURCE MUSIC,142,142,-1,1,120.0,A,Major,64,23,93,2,0,12,16,apple,gfriend,GFRIEND (여자친구) 'Apple' Official M/V,HYBE LABELS,2020-07-13 09:00:00+00:00,41563518,1252486,https://www.youtube.com/watch?v=XQSse3b2ge4,HYBE LABELS,gfriendappleofficialmv
April,5462789,Only Monday,spotify:track:1HcNxQxyvT4Jg2c1A9FxjS,GMM Music Public Company Limited,45,45,-1,28,140.0,A#,Major,48,31,45,15,0,13,3,april,onlymonday,April - Only Monday |Official MV|,GeneLab,2023-09-26 11:00:04+00:00,33901262,129262,https://www.youtube.com/watch?v=56rpPGHbQQ8,GeneLab,aprilonlymondayofficialmv
Arcade,57239,NCT DREAM,spotify:track:4T9hw59r85ZkesNoYWQIJg,SM Entertainment,168,168,-1,1,170.0,C#,Major,61,56,68,4,0,26,17,arcade,nctdream,NCT DREAM 엔시티 드림 'Fire Alarm + Arcade' @DREAM STAGE : GLITCH MODE,NCT DREAM,2022-05-14 11:00:13+00:00,3338720,182552,https://www.youtube.com/watch?v=UV0ffpyhvUs,NCT DREAM,nctdreamfirealarmarcadedreamstageglitchmode
Are You out yet ?,9251741,Anatomy Rabbit,spotify:track:26aQ0VXKHzPqu3aA3RWm8q,Anatomy Rabbit,75,75,-1,104,75.0,B,Minor,61,41,49,61,4,12,3,areyououtyet,anatomyrabbit,ANATOMY RABBIT - ออกมายัง? | Are you out yet? [ OFFICIAL MV ],Anatomy Rabbit,2019-11-15 17:00:12+00:00,89453681,471087,https://www.youtube.com/watch?v=m4lNSIy_bUg,Anatomy Rabbit,anatomyrabbitออกมายังareyououtyetofficialmv
Armageddon,8310352,aespa,spotify:track:6i8MbzVn4nzyjUcSoVcz7B,SM Entertainment,6,6,-1,20,92.0,A,Major,70,47,79,7,0,17,7,armageddon,aespa,aespa 에스파 'Armageddon' MV,SMTOWN,2024-05-27 09:06:53+00:00,112511332,1658611,https://www.youtube.com/watch?v=nFYwcndNuOY,SMTOWN,aespaarmageddonmv
Arson,2089839,j-hope,spotify:track:2QWEMqQMJR1KDf6hDjJOs6,BIGHIT MUSIC,2,2,-1,9,100.0,C#,Major,94,26,80,1,0,15,10,arson,jhope,j-hope '방화 (Arson)' Official MV,HYBE LABELS,2022-07-15 03:59:09+00:00,64483227,4358749,https://www.youtube.com/watch?v=QmpTkkaKYSU,HYBE LABELS,jhopearsonofficialmv
As It Was,12981880,Harry Styles,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Columbia,10,10,-1,74,174.0,F#,Minor,52,66,73,34,0,31,6,asitwas,harrystyles,Harry Styles - As It Was (Official Video),HarryStylesVEVO,2022-03-31 23:00:10+00:00,799818217,8407141,https://www.youtube.com/watch?v=H5v3kku4y6Q,HarryStylesVEVO,harrystylesasitwasofficialvideo
Astronaut In The Ocean,1731693,Masked Wolf,spotify:track:3VT8hOC5vuDXBsHrR53WFh,Elektra (NEK),58,58,-1,22,150.0,E,Minor,78,47,70,18,0,15,9,astronautintheocean,maskedwolf,Masked Wolf - Astronaut In The Ocean (Official Music Video),Masked Wolf,2020-10-27 08:00:13+00:00,410668314,6526631,https://www.youtube.com/watch?v=MEg-oqI9qmw,Masked Wolf,maskedwolfastronautintheoceanofficialmusicvideo
Astronomy,43072,Conan Gray,spotify:track:0KmgJyW4GDgonqsoyx0CZ3,Republic Records,171,171,-1,1,145.0,E,Minor,47,15,34,58,0,30,3,astronomy,conangray,Conan Gray - Astronomy (Official Video),ConanGrayVEVO,2021-05-07 16:00:14+00:00,12938403,462744,https://www.youtube.com/watch?v=PNKxAWiu4Fc,ConanGrayVEVO,conangrayastronomyofficialvideo
At My Worst,16244379,Pink Sweat$,spotify:track:2tI4WyzqOOwC23S5m0kqcB,Atlantic Records,7,7,-1,116,92.0,C,Major,73,35,48,73,0,33,4,atmyworst,pinksweat,Pink Sweat$ - At My Worst (Official Video),Pink Sweats,2020-09-24 19:00:10+00:00,229917755,2724035,https://www.youtube.com/watch?v=8CEJoCr_9UI,Pink Sweats,pinksweatatmyworstofficialvideo
Ayy Macarena,93579,Tyga,spotify:track:6LcauUZjF1eXQrgqMUecHX,Columbia/Last Kings Records,155,155,-1,2,96.0,D,Major,82,71,63,13,0,7,23,ayymacarena,tyga,Tyga - Ayy Macarena (Official Video),Tyga,2019-12-17 15:00:11+00:00,198214887,3428795,https://www.youtube.com/watch?v=obUHDyWFMi8,Tyga,tygaayymacarenaofficialvideo
B.L.T (BLING LIKE THIS),73938,TREASURE,spotify:track:4rXZrKBGVRh98LnKxbda91,YG Entertainment,105,105,-1,1,128.0,E,Minor,72,62,78,4,0,34,8,bltblinglikethis,treasure,TREASURE - B.L.T (BLING LIKE THIS) Selfie ver.,TREASURE (트레저),2020-10-04 00:00:03+00:00,13178196,449773,https://www.youtube.com/watch?v=_7KFoF2_ffY,TREASURE (트레저),treasurebltblinglikethisselfiever
B.O.M.B,1112236,TREASURE,spotify:track:3GQBY6EdENHSRtBRiCchVW,YG Entertainment,50,50,-1,5,120.0,A#,Major,80,84,85,26,0,8,4,bomb,treasure,TREASURE - ‘B.O.M.B (kaboom ver.)’ DANCE PERFORMANCE VIDEO,TREASURE (트레저),2023-10-20 09:00:18+00:00,42276444,412290,https://www.youtube.com/watch?v=uxmzwbGpH30,TREASURE (트레저),treasurebombkaboomverdanceperformancevideo
B.O.M.B (KABOOM ver.),589672,TREASURE,spotify:track:4tU6jMMjcgQoV5dQTlW3k8,YG Entertainment,12,12,-1,1,120.0,A#,Major,80,81,84,12,0,11,6,bombkaboomver,treasure,TREASURE - ‘B.O.M.B (kaboom ver.)’ DANCE PERFORMANCE VIDEO,TREASURE (트레저),2023-10-20 09:00:18+00:00,42276444,412290,https://www.youtube.com/watch?v=uxmzwbGpH30,TREASURE (트레저),treasurebombkaboomverdanceperformancevideo
B.T.W (feat. Jay Park) - Prod. Cha Cha Malone,272049,"JAY B, Jay Park",spotify:track:4f3wldin8UmItfSJKK5BF2,WM Korea,66,66,-1,4,140.0,C,Major,86,85,73,10,0,12,5,btwfeatjayparkprodchachamalone,jaybjaypark,JAY B - B.T.W (Feat. Jay Park) (Prod. Cha Cha Malone) (Official Video),H1GHR MUSIC,2021-08-26 09:00:09+00:00,18393920,585117,https://www.youtube.com/watch?v=cUAsTQUU3xk,H1GHR MUSIC,jaybbtwfeatjayparkprodchachamaloneofficialvideo
B.Y.S.,51446,keshi,spotify:track:2yyluSgySg95O24RBkgrMR,Island Records,177,177,-1,1,100.0,A,Major,63,36,65,51,0,26,4,bys,keshi,Abyss by Jin,BANGTANTV,2020-12-03 13:00:01+00:00,36299880,3277184,https://www.youtube.com/watch?v=aqtSOksH-NE,BANGTANTV,abyssbyjin
BABYBOO,73791,"TAEW, GAVIN:D",spotify:track:2UPSSGTejc8YFuP1d4HOqy,BEC WORLD,117,117,-1,1,102.0,F#,Minor,80,87,70,55,0,7,9,babyboo,taewgavind,TAEW - 'BABYBOO' Feat. GAVIN.D [OFFICIAL MUSIC VIDEO] (Prod. By LIPTA),Ch3Thailand Music,2022-01-21 03:00:13+00:00,5564147,84439,https://www.youtube.com/watch?v=n-iiZ0E2jcs,Ch3Thailand Music,taewbabyboofeatgavindofficialmusicvideoprodbylipta
BADBOY (feat. Maiyarap),2388385,"LAZYLOXY, Maiyarap",spotify:track:55d8bb7cvNPLjJ81ULlG1H,Yupp! Entertainment,18,18,-1,20,133.0,A,Minor,88,42,70,25,0,8,51,badboyfeatmaiyarap,lazyloxymaiyarap,BADBOY (feat. Maiyarap),LazyLoxy - Topic,2024-11-17 10:00:25+00:00,84710,226,https://www.youtube.com/watch?v=ZNf6zDN_e98,LazyLoxy - Topic,badboyfeatmaiyarap
BAMBOLEO,56435,Red Velvet,spotify:track:0jXneVxiitQZsbtftH7HHJ,SM Entertainment,175,175,-1,1,108.0,F,Major,65,55,88,3,0,13,5,bamboleo,redvelvet,Red Velvet (레드벨벳) - 'BAMBOLEO' Lyrics [Color Coded_Han_Rom_Eng],Zaty Farhani,2022-03-21 11:06:59+00:00,302411,7396,https://www.youtube.com/watch?v=TYhX7-0bgzI,Zaty Farhani,redvelvetbamboleolyricscolorcodedhanromeng
BATTER UP,3637989,BABYMONSTER,spotify:track:3VBj0lzjmhTzVFPEDOjNCG,YG Entertainment,39,39,-1,15,130.0,B,Minor,90,87,68,7,0,13,10,batterup,babymonster,BABYMONSTER - 'BATTER UP' M/V,BABYMONSTER,2023-11-26 15:00:12+00:00,297935845,2835760,https://www.youtube.com/watch?v=olDWm2veCrM,BABYMONSTER,babymonsterbatterupmv
BE WITH ME,46374,TREASURE,spotify:track:782NR6j9LjIfZg4BbCcJdl,YG Entertainment,192,192,-1,1,107.0,A,Major,84,77,41,42,0,16,9,bewithme,treasure,나랑 있자 (BE WITH ME),TREASURE - Topic,2021-01-11 09:30:14+00:00,6294522,149465,https://www.youtube.com/watch?v=13u94USfbI8,TREASURE - Topic,bewithme
BELIEVE IT,168444,"PARTYNEXTDOOR, Rihanna",spotify:track:4HDCLYli2SUdkq9OjmvhSD,OVO Sound,87,87,-1,3,158.0,F#,Major,43,73,70,9,0,22,26,believeit,partynextdoorrihanna,PARTYNEXTDOOR & Rihanna - BELIEVE IT (Official Audio),PARTYNEXTDOOR,2020-03-27 04:05:45+00:00,56594769,534822,https://www.youtube.com/watch?v=gejbbL1AaJk,PARTYNEXTDOOR,partynextdoorrihannabelieveitofficialaudio
BF,7074926,"PUN, URBOYTJ",spotify:track:36zlZYQZQ6QpXwSxnBRAa0,Universal Music (Thailand) Ltd.,55,55,-1,23,97.0,E,Major,62,42,77,29,0,8,4,bf,punurboytj,PUN - BF (feat. URBOYTJ),PUNVEVO,2024-08-01 11:00:07+00:00,7540719,57218,https://www.youtube.com/watch?v=LvIykODt6wg,PUNVEVO,punbffeaturboytj
BIBI Vengeance,307170,BIBI,spotify:track:0ra3bPUOj2YnY4FJHXtgHZ,Feel Ghood Music/88risingMusic,181,181,-1,3,100.0,B,Minor,44,41,75,3,0,6,9,bibivengeance,bibi,비비 (BIBI) - 나쁜년 (BIBI Vengeance) Official Performance Video,BIBI,2022-11-19 05:00:03+00:00,78808362,922749,https://www.youtube.com/watch?v=58NBFWwulrk,BIBI,bibibibivengeanceofficialperformancevideo
BIRDS OF A FEATHER,26998998,Billie Eilish,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Darkroom/Interscope Records,7,7,-1,33,105.0,D,Major,75,44,51,20,6,12,4,birdsofafeather,billieeilish,Billie Eilish - BIRDS OF A FEATHER (Official Music Video),BillieEilishVEVO,2024-09-27 15:00:38+00:00,193913460,2440385,https://www.youtube.com/watch?v=V9PVRfjEBTI,BillieEilishVEVO,billieeilishbirdsofafeatherofficialmusicvideo
BIRTHDAY,579826,JEON SOMI,spotify:track:3jsWXhE5NuPWQ4IHplv2zt,THEBLACKLABEL,47,47,-1,11,180.0,G,Major,69,60,84,2,0,4,11,birthday,jeonsomi,JEON SOMI (전소미) - 'BIRTHDAY' M/V,THEBLACKLABEL,2019-06-13 09:29:45+00:00,109969046,3108780,https://www.youtube.com/watch?v=oDJ4ct59NC4,THEBLACKLABEL,jeonsomibirthdaymv
BMF,310426,SZA,spotify:track:3U3hFkMr0Q90pD24EkE3Pr,Top Dawg Entertainment/RCA Records,93,93,-1,1,128.0,A#,Minor,79,97,55,51,2,9,3,bmf,sza,SZA - BMF (Official Audio),SZA,2024-12-20 20:00:20+00:00,3770337,60312,https://www.youtube.com/watch?v=hWjwNgiLMgA,SZA,szabmfofficialaudio
BONA BONA,6904308,TREASURE,spotify:track:32W1dyO4NTHAthKprlz1vd,YG Entertainment,2,2,-1,11,132.0,F,Minor,72,36,64,3,0,18,5,bonabona,treasure,TREASURE - 'BONA BONA' M/V,TREASURE (트레저),2023-07-28 09:00:09+00:00,71324247,859761,https://www.youtube.com/watch?v=gxeyC1cPJsA,TREASURE (트레저),treasurebonabonamv
BONG,186054,"OG BOBBY, VannDa",spotify:track:7BalknaAGYtzUjIGOSkGBr,Hype Train,152,152,-1,2,179.0,F,Minor,64,83,77,17,0,22,26,bong,ogbobbyvannda,OG BOBBY - BONG Feat. VannDa (Prod. by NINO) OFFICIAL MV,HYPE TRAIN,2022-10-20 12:00:08+00:00,81220147,886987,https://www.youtube.com/watch?v=5ykFSOdqSC4,HYPE TRAIN,ogbobbybongfeatvanndaprodbyninoofficialmv
BOX,160138,NCT DREAM,spotify:track:4I95uQMtIwg7779WEDy8Mc,SM Entertainment,190,190,-1,1,99.0,C#,Minor,73,36,79,23,0,14,7,box,nctdream,NCT DREAM 'BOX' (Official Audio),NCT DREAM,2024-03-25 09:01:00+00:00,1697871,90555,https://www.youtube.com/watch?v=rYVomiI21EM,NCT DREAM,nctdreamboxofficialaudio
BREATHE,236413,AB6IX,spotify:track:4XbyRgWe6yU4wE6WShdTEs,WM Korea,69,69,-1,6,125.0,A,Minor,82,60,85,6,0,8,21,breathe,ab6ix,AB6IX (에이비식스) 'BREATHE' M/V,BRANDNEW MUSIC,2019-05-22 09:00:07+00:00,14155800,638443,https://www.youtube.com/watch?v=RMJFEvHvmD0,BRANDNEW MUSIC,ab6ixbreathemv
BTBT (feat. DeVita),798678,"B.I, Soulja Boy, DeVita",spotify:track:0FOBJ5PbwOe5XBY9y0bnhi,IOK x Transparent Arts,86,86,-1,9,110.0,A,Minor,77,51,66,33,0,12,18,btbtfeatdevita,bisouljaboydevita,B.I (비아이) X Soulja Boy 'BTBT' (Feat. DeVita) Official MV (Performance Ver.),131online,2022-05-17 15:00:19+00:00,103509494,1294941,https://www.youtube.com/watch?v=cpB2ZMzXrss,131online,bixsouljaboybtbtfeatdevitaofficialmvperformancever
Baby,329441,"Justin Bieber, Ludacris",spotify:track:6epn3r7S14KUqlReYr77hA,RBMG/Def Jam,65,65,-1,4,65.0,F,Minor,73,54,86,4,0,11,14,baby,justinbieberludacris,Troye Sivan - Angel Baby (Visualiser),TroyeSivanVEVO,2021-09-09 22:00:32+00:00,63285997,616467,https://www.youtube.com/watch?v=tyYwOEKKcZc,TroyeSivanVEVO,troyesivanangelbabyvisualiser
"Baby, I'm Jealous (feat. Doja Cat)",224548,"Bebe Rexha, Doja Cat",spotify:track:2fTdRdN73RgIgcUZN33dvt,Warner Records,143,143,-1,4,98.0,B,Minor,74,51,87,4,0,32,5,babyimjealousfeatdojacat,beberexhadojacat,"Bebe Rexha - Baby, I'm Jealous (feat. Doja Cat) [Official Music Video]",Bebe Rexha,2020-10-09 16:00:09+00:00,90698934,1872533,https://www.youtube.com/watch?v=PznMpRASjAg,Bebe Rexha,beberexhababyimjealousfeatdojacatofficialmusicvideo
Back Door,134364,Stray Kids,spotify:track:3KUGAgxo3b81X5bWoOp0U8,Republic Records - Stray Kids,100,100,-1,2,108.0,G,Major,82,65,84,16,0,11,27,backdoor,straykids,"Stray Kids ""Back Door"" M/V",JYP Entertainment,2020-09-14 08:59:57+00:00,369387413,6257448,https://www.youtube.com/watch?v=X-uJtV8ScYk,JYP Entertainment,straykidsbackdoormv
Back To December (Taylor's Version),141379,Taylor Swift,spotify:track:79uDOz0zuuWS7HWxzMmTa2,Taylor Swift,184,184,-1,1,142.0,D,Major,50,20,64,1,0,12,3,backtodecembertaylorsversion,taylorswift,Taylor Swift - Back To December (Taylor's Version) (Lyric Video),TaylorSwiftVEVO,2023-07-07 04:00:28+00:00,34774142,321562,https://www.youtube.com/watch?v=qc2Z-OX9wnc,TaylorSwiftVEVO,taylorswiftbacktodecembertaylorsversionlyricvideo
Back for More (with Anitta),654224,"TOMORROW X TOGETHER, Anitta",spotify:track:6uTPA1xlcsk6dbchB2dhzl,Republic Records - TXT,12,12,-1,1,116.0,E,Minor,78,89,90,5,0,22,16,backformorewithanitta,tomorrowxtogetheranitta,"U will be obsessed with our ""Back for More"" with #Anitta 🙌  #TXT #FREEFALL #BackforMore",TOMORROW X TOGETHER OFFICIAL,2023-09-04 15:06:00+00:00,4167190,362224,https://www.youtube.com/watch?v=rMt0sq95hYk,TOMORROW X TOGETHER OFFICIAL,uwillbeobsessedwithourbackformorewithanittatxtfreefallbackformore
Backlight,77119,Ado,spotify:track:78MS9OT9Flm2V78fhTw4rk,Universal Music LLC,196,196,-1,1,145.0,A#,Minor,56,71,90,0,0,37,11,backlight,ado,One Piece Film: Red | Backlight - Uta Scene Full 1080p,Goodnight,2023-03-10 02:46:31+00:00,1701776,33353,https://www.youtube.com/watch?v=ws1YxJtVaIM,Goodnight,onepiecefilmredbacklightutascenefull1080p
Bad Alive,61795,WayV,spotify:track:5xfGmBYIy5EfWvqlT9vkRB,LABEL V,120,120,-1,1,142.0,D#,Minor,67,57,84,0,0,33,3,badalive,wayv,WayV 威神V 'Bad Alive (English Ver.)' MV,SMTOWN,2020-07-29 15:00:31+00:00,27695074,983055,https://www.youtube.com/watch?v=sB2YVGPPXW0,SMTOWN,wayvvbadaliveenglishvermv
Bad Girls Like You,2426546,Tobii,spotify:track:23EDUpNbiKcDwhUf9kBRo8,Universal Music (Thailand) Ltd.,127,127,-1,11,100.0,E,Minor,70,56,61,5,0,27,4,badgirlslikeyou,tobii,Tobii - Bad Girls Like You (Official Lyric Video),Tobii,2024-08-29 11:00:45+00:00,16971454,117582,https://www.youtube.com/watch?v=d25uznJ6yVk,Tobii,tobiibadgirlslikeyouofficiallyricvideo
Bad Habit,2033922,Steve Lacy,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,L-M Records/RCA Records,143,143,-1,20,169.0,C#,Major,69,70,49,61,0,40,4,badhabit,stevelacy,Steve Lacy - Bad Habit (Official Video),SteveLacyVEVO,2022-06-29 16:00:26+00:00,164012520,2139325,https://www.youtube.com/watch?v=VF-FGf_ZZiI,SteveLacyVEVO,stevelacybadhabitofficialvideo
Bad Habits,3061664,Ed Sheeran,spotify:track:6PQ88X9TkUIAUIZJHW2upE,Atlantic Records UK,14,14,-1,33,126.0,B,Minor,81,54,89,5,0,37,3,badhabits,edsheeran,Ed Sheeran - Bad Habits [Official Video],Ed Sheeran,2021-06-25 04:00:33+00:00,662026881,4736027,https://www.youtube.com/watch?v=orJSJGHjBLI,Ed Sheeran,edsheeranbadhabitsofficialvideo
Bad Liar,187329,Imagine Dragons,spotify:track:2RSHsoi04658QL5xgQVov3,Kid Ina Korner / Interscope,35,78,78,13,178.0,D#,Major,38,8,64,7,0,37,7,badliar,imaginedragons,Imagine Dragons - Bad Liar,ImagineDragonsVEVO,2019-01-24 15:58:49+00:00,548078875,4911653,https://www.youtube.com/watch?v=I-QfPUz1es8,ImagineDragonsVEVO,imaginedragonsbadliar
Baddie,694493,IVE,spotify:track:7aqsfFKqJFNa2umM4tTLdA,Starship Entertainment,94,94,-1,4,160.0,F,Major,74,75,68,5,0,10,5,baddie,ive,NCT 127 엔시티 127 '질주 (2 Baddies)' MV,SMTOWN,2022-09-15 09:00:07+00:00,105225937,1328527,https://www.youtube.com/watch?v=FRilMXZqNhA,SMTOWN,nct1271272baddiesmv
Ball Like That,207825,BamBam,spotify:track:3jTKYmZOMfHW3RPgb5cPCU,Abyss Company,183,183,-1,1,98.0,A,Minor,77,22,70,1,0,14,8,balllikethat,bambam,Ball Like That (Ball Like That),BamBam  - Topic,2024-08-08 09:00:07+00:00,459222,7989,https://www.youtube.com/watch?v=8HkrQCAjMWo,BamBam  - Topic,balllikethatballlikethat
Bambi,236406,BAEKHYUN,spotify:track:60VaORSJ5x1D4ZPSc0g2En,SM Entertainment,90,90,-1,4,61.0,G,Minor,44,39,63,43,0,21,4,bambi,baekhyun,BAEKHYUN 백현 'Bambi' MV,SMTOWN,2021-03-30 09:01:01+00:00,58231062,1874895,https://www.youtube.com/watch?v=8M3WUaeIbOk,SMTOWN,baekhyunbambimv
Bangkok Summer,34694,Stamp,spotify:track:3qaWqUVVlKoGSRZHdSDn3r,123Records,99,99,-1,1,112.0,B,Major,69,67,80,43,0,7,5,bangkoksummer,stamp,STAMP - BANGKOK SUMMER [ Official Music Video ],Stamp&Jeri,2019-03-12 10:58:12+00:00,262352,7416,https://www.youtube.com/watch?v=RVQkn_uWx_g,Stamp&Jeri,stampbangkoksummerofficialmusicvideo
Barbie World (with Aqua) [From Barbie The Album],672396,"Nicki Minaj, Ice Spice, Aqua",spotify:track:741UUVE2kuITl0c6zuqqbO,Atlantic Records,125,125,-1,4,144.0,C,Major,77,75,58,52,0,23,25,barbieworldwithaquafrombarbiethealbum,nickiminajicespiceaqua,Barbie World (with Aqua) (From Barbie The Album) (Instrumental),Nicki Minaj - Topic,2023-06-26 13:00:34+00:00,1087888,19084,https://www.youtube.com/watch?v=f89l_MqsV9E,Nicki Minaj - Topic,barbieworldwithaquafrombarbiethealbuminstrumental
Be Mine,4962401,Jimin,spotify:track:3LWVXp636uLT356Rj08Jaz,BIGHIT MUSIC,37,37,-1,14,66.0,C#,Minor,69,56,75,6,0,11,9,bemine,jimin,지민 (Jimin) ‘Be Mine (English Version)’ Visualizer,BANGTANTV,2024-08-02 04:00:02+00:00,4399161,325314,https://www.youtube.com/watch?v=MYrZ5T3jFmA,BANGTANTV,jiminbemineenglishversionvisualizer
Be There For Me,729378,NCT 127,spotify:track:1Lkd4pjGFQilS5zPoMnLL7,SM Entertainment,21,21,-1,2,82.0,B,Major,74,72,65,15,0,8,4,bethereforme,nct127,NCT 127 엔시티 127 'Be There For Me' MV,SMTOWN,2023-12-22 09:00:45+00:00,6977665,263453,https://www.youtube.com/watch?v=tBOWEX2bz80,SMTOWN,nct127127bethereformemv
